OID_,COUNTYFP_2020,ALAND_2020,AWATER_2020,TOTALPOP_2020,AUND1_2020,A1TO4_2020,A5TO17_2020,A18TO24_2020,AUND25_2020,A25OV_2020,A25TO64_2020,A65TO79_2020,A80OV_2020,WOMCHILD_2020,WHITE_2020,BLACK_2020,ASIAN_2020,HAWPI_2020,OTHER_2020,TWOMORE_2020,NHISP_2020,HISP_2020,NHISPWHITE_2020,NHISPBLACK_2020,HOUSEHOLD_2020,HHPOP_2020,FEMW18CHIL_2020,HHUNIT_2020,OCC_2020,OWN_2020,VACANT_2020,HU1P_2020,STATEFP20,Shape_Length,Shape_Area,FIPSTCO,SVI_2020,SVI_2010,SVI_2000,TP1990L05,TP1990L10,TP1990O10,TP2000L05,TP2000L10,TP2000O10,TP2010L05,TP2010L10,TP2010O10,TP2020L05,TP2020L10,TP2020O10,INLECZ
259,009,1053131418.000000000000000,5279184.000000000000000,7646.000000000000000,70.000000000000000,308.000000000000000,1183.000000000000000,615.000000000000000,2183.000000000000000,4859.000000000000000,3899.000000000000000,2612.000000000000000,343.000000000000000,1567.000000000000000,4582.000000000000000,2666.000000000000000,1.000000000000000,0.000000000000000,102.000000000000000,279.000000000000000,7501.000000000000000,145.000000000000000,4565.000000000000000,2654.000000000000000,3179.000000000000000,7584.000000000000000,1567.000000000000000,4057.000000000000000,4057.000000000000000,3179.000000000000000,878.000000000000000,1023.000000000000000,28,1.491866435113240,0.104280089327501,28009,0.595295750331589,0.907443084852482,0.868132806244258,0,0,0,0,0,0,0,0,0,0,0,0,0
260,011,2270141682.000000000000000,81446732.000000000000000,30985.000000000000000,362.000000000000000,1458.000000000000000,5495.000000000000000,3323.000000000000000,10646.000000000000000,18264.000000000000000,14920.000000000000000,9980.000000000000000,1056.000000000000000,7167.000000000000000,10111.000000000000000,19365.000000000000000,262.000000000000000,0.000000000000000,419.000000000000000,801.000000000000000,30191.000000000000000,794.000000000000000,9946.000000000000000,19257.000000000000000,11994.000000000000000,29463.000000000000000,7167.000000000000000,13628.000000000000000,13628.000000000000000,11994.000000000000000,1634.000000000000000,3822.000000000000000,28,3.201921394060925,0.228943949144430,28011,0.936111644931286,0.950924129035616,0.959563135185185,0,0,0,0,0,0,0,0,0,0,0,0,0
261,013,1519218292.000000000000000,3590388.000000000000000,13266.000000000000000,141.000000000000000,524.000000000000000,2147.000000000000000,994.000000000000000,3828.000000000000000,8333.000000000000000,6521.000000000000000,4406.000000000000000,723.000000000000000,2583.000000000000000,8776.000000000000000,3467.000000000000000,17.000000000000000,0.000000000000000,497.000000000000000,482.000000000000000,12519.000000000000000,747.000000000000000,8662.000000000000000,3444.000000000000000,5543.000000000000000,12952.000000000000000,2583.000000000000000,6720.000000000000000,6720.000000000000000,5543.000000000000000,1177.000000000000000,1787.000000000000000,28,1.617862811222432,0.148493829028558,28013,0.710361277299316,0.734155932572126,0.724324469802726,0,0,0,0,0,0,0,0,0,0,0,0,0
262,015,1627517127.000000000000000,16050556.000000000000000,9998.000000000000000,103.000000000000000,357.000000000000000,1432.000000000000000,707.000000000000000,2583.000000000000000,6541.000000000000000,5063.000000000000000,3319.000000000000000,453.000000000000000,1719.000000000000000,6543.000000000000000,3044.000000000000000,31.000000000000000,0.000000000000000,109.000000000000000,251.000000000000000,9844.000000000000000,154.000000000000000,6529.000000000000000,3030.000000000000000,4040.000000000000000,9404.000000000000000,1719.000000000000000,4914.000000000000000,4914.000000000000000,4040.000000000000000,874.000000000000000,1216.000000000000000,28,2.037395253736376,0.159378801559291,28015,0.525868117537069,0.852978108187455,0.831331022203668,0,0,0,0,0,0,0,0,0,0,0,0,0
263,017,1299608408.000000000000000,6380767.000000000000000,17106.000000000000000,200.000000000000000,794.000000000000000,2893.000000000000000,1398.000000000000000,5282.000000000000000,10514.000000000000000,8548.000000000000000,5568.000000000000000,762.000000000000000,3549.000000000000000,8664.000000000000000,7436.000000000000000,43.000000000000000,0.000000000000000,424.000000000000000,507.000000000000000,16464.000000000000000,642.000000000000000,8584.000000000000000,7407.000000000000000,6778.000000000000000,16582.000000000000000,3549.000000000000000,7789.000000000000000,7789.000000000000000,6778.000000000000000,1011.000000000000000,2009.000000000000000,28,1.615777031298157,0.127327986577476,28017,0.759061780437056,0.836853075130234,0.769310892784391,0,0,0,0,0,0,0,0,0,0,0,0,0
264,019,1083124493.000000000000000,4295928.000000000000000,8246.000000000000000,85.000000000000000,344.000000000000000,1373.000000000000000,632.000000000000000,2431.000000000000000,5149.000000000000000,3958.000000000000000,2678.000000000000000,411.000000000000000,1632.000000000000000,5593.000000000000000,2343.000000000000000,6.000000000000000,0.000000000000000,21.000000000000000,268.000000000000000,8129.000000000000000,117.000000000000000,5559.000000000000000,2332.000000000000000,3454.000000000000000,8076.000000000000000,1632.000000000000000,4353.000000000000000,4353.000000000000000,3454.000000000000000,899.000000000000000,1092.000000000000000,28,1.713125622003836,0.105327997824269,28019,0.564231469529061,0.735169617486606,0.800070294773722,0,0,0,0,0,0,0,0,0,0,0,0,0
265,021,1262400025.000000000000000,35711134.000000000000000,9135.000000000000000,109.000000000000000,417.000000000000000,1391.000000000000000,1782.000000000000000,3694.000000000000000,4906.000000000000000,4014.000000000000000,2670.000000000000000,299.000000000000000,2466.000000000000000,974.000000000000000,7989.000000000000000,3.000000000000000,0.000000000000000,17.000000000000000,143.000000000000000,9063.000000000000000,72.000000000000000,974.000000000000000,7959.000000000000000,3289.000000000000000,8059.000000000000000,2466.000000000000000,3906.000000000000000,3906.000000000000000,3289.000000000000000,617.000000000000000,1102.000000000000000,28,2.468486864538417,0.123854106012330,28021,0.875815844840813,0.843486250341933,0.863436570952545,0,0,0,0,0,0,0,0,0,0,0,0,0
266,023,1791173034.000000000000000,5073931.000000000000000,15615.000000000000000,183.000000000000000,714.000000000000000,2701.000000000000000,1201.000000000000000,4789.000000000000000,9590.000000000000000,7603.000000000000000,5136.000000000000000,738.000000000000000,3195.000000000000000,9988.000000000000000,5115.000000000000000,8.000000000000000,6.000000000000000,61.000000000000000,412.000000000000000,15483.000000000000000,132.000000000000000,9950.000000000000000,5103.000000000000000,6448.000000000000000,15463.000000000000000,3195.000000000000000,7575.000000000000000,7575.000000000000000,6448.000000000000000,1127.000000000000000,1891.000000000000000,28,1.660545822029644,0.171506017858592,28023,0.577300575789545,0.817055903780664,0.745224209382803,0,0,0,0,0,0,0,0,0,0,0,0,0
267,025,1062082196.000000000000000,15376919.000000000000000,18636.000000000000000,188.000000000000000,739.000000000000000,3050.000000000000000,1514.000000000000000,5536.000000000000000,11691.000000000000000,9334.000000000000000,6377.000000000000000,777.000000000000000,4088.000000000000000,7212.000000000000000,10803.000000000000000,57.000000000000000,1.000000000000000,136.000000000000000,388.000000000000000,18450.000000000000000,186.000000000000000,7196.000000000000000,10785.000000000000000,7771.000000000000000,18396.000000000000000,4088.000000000000000,8985.000000000000000,8985.000000000000000,7771.000000000000000,1214.000000000000000,2401.000000000000000,28,1.894901400742075,0.104728537751040,28025,0.429698939042562,0.845694571437622,0.785831228500167,0,0,0,0,0,0,0,0,0,0,0,0,0
268,027,1432509882.000000000000000,77542049.000000000000000,21390.000000000000000,299.000000000000000,1180.000000000000000,4001.000000000000000,2274.000000000000000,7749.000000000000000,12312.000000000000000,10054.000000000000000,7034.000000000000000,773.000000000000000,4900.000000000000000,4312.000000000000000,16281.000000000000000,116.000000000000000,2.000000000000000,222.000000000000000,426.000000000000000,21040.000000000000000,350.000000000000000,4285.000000000000000,16209.000000000000000,8452.000000000000000,20836.000000000000000,4900.000000000000000,10162.000000000000000,10162.000000000000000,8452.000000000000000,1710.000000000000000,2887.000000000000000,28,2.539141426417842,0.147751802127345,28027,0.737051355062527,0.832554636528324,0.904259549878363,0,0,0,0,0,0,0,0,0,0,0,0,0
269,029,2013158772.000000000000000,5644780.000000000000000,28368.000000000000000,323.000000000000000,1247.000000000000000,4746.000000000000000,2936.000000000000000,9239.000000000000000,17277.000000000000000,14022.000000000000000,9183.000000000000000,1022.000000000000000,6305.000000000000000,12305.000000000000000,14342.000000000000000,122.000000000000000,26.000000000000000,698.000000000000000,815.000000000000000,27257.000000000000000,1111.000000000000000,12171.000000000000000,14264.000000000000000,10899.000000000000000,27431.000000000000000,6305.000000000000000,12380.000000000000000,12380.000000000000000,10899.000000000000000,1481.000000000000000,3167.000000000000000,28,2.130390937876353,0.192401698437000,28029,0.565732673591424,0.711280912882505,0.754927711039619,0,0,0,0,0,0,0,0,0,0,0,0,0
270,031,1071784952.000000000000000,2880713.000000000000000,18340.000000000000000,213.000000000000000,871.000000000000000,3134.000000000000000,1487.000000000000000,5701.000000000000000,11318.000000000000000,9166.000000000000000,5910.000000000000000,908.000000000000000,3900.000000000000000,11118.000000000000000,6416.000000000000000,83.000000000000000,4.000000000000000,253.000000000000000,431.000000000000000,17922.000000000000000,418.000000000000000,11047.000000000000000,6384.000000000000000,7294.000000000000000,18060.000000000000000,3900.000000000000000,8290.000000000000000,8290.000000000000000,7294.000000000000000,996.000000000000000,2110.000000000000000,28,1.401999860185913,0.102165102494421,28031,0.584180295749862,0.688713492900032,0.754236959490974,0,0,0,0,0,0,0,0,0,0,0,0,0
271,033,1233730200.000000000000000,50234809.000000000000000,185314.000000000000000,2151.000000000000000,8888.000000000000000,36389.000000000000000,16352.000000000000000,63652.000000000000000,111678.000000000000000,95628.000000000000000,59896.000000000000000,5238.000000000000000,45026.000000000000000,110064.000000000000000,56205.000000000000000,3045.000000000000000,140.000000000000000,6024.000000000000000,9310.000000000000000,175153.000000000000000,10161.000000000000000,108466.000000000000000,55972.000000000000000,67404.000000000000000,184406.000000000000000,45026.000000000000000,72079.000000000000000,72079.000000000000000,67404.000000000000000,4675.000000000000000,15264.000000000000000,28,2.109281249437891,0.126590377346051,28033,0.348176174854148,0.516932423881601,0.480942136026249,0,0,0,0,0,0,0,0,0,0,0,0,0
272,035,1207042883.000000000000000,10872917.000000000000000,78158.000000000000000,987.000000000000000,3720.000000000000000,12238.000000000000000,12669.000000000000000,29607.000000000000000,44018.000000000000000,37072.000000000000000,23167.000000000000000,2751.000000000000000,20897.000000000000000,43597.000000000000000,28330.000000000000000,796.000000000000000,29.000000000000000,2130.000000000000000,3049.000000000000000,74900.000000000000000,3258.000000000000000,43121.000000000000000,28151.000000000000000,29997.000000000000000,72340.000000000000000,20897.000000000000000,33490.000000000000000,33490.000000000000000,29997.000000000000000,3493.000000000000000,9414.000000000000000,28,1.676872231604426,0.115247319203274,28035,0.509297645368823,0.707452700980034,0.568501201897537,0,0,0,0,0,0,0,0,0,0,0,0,0
273,037,1460658822.000000000000000,7250805.000000000000000,7675.000000000000000,51.000000000000000,281.000000000000000,1270.000000000000000,516.000000000000000,2122.000000000000000,4924.000000000000000,3830.000000000000000,2644.000000000000000,380.000000000000000,1455.000000000000000,4921.000000000000000,2585.000000000000000,10.000000000000000,0.000000000000000,19.000000000000000,136.000000000000000,7615.000000000000000,60.000000000000000,4910.000000000000000,2563.000000000000000,3295.000000000000000,7611.000000000000000,1455.000000000000000,4284.000000000000000,4284.000000000000000,3295.000000000000000,989.000000000000000,1080.000000000000000,28,1.660259727452936,0.139320776185556,28037,0.519292083656256,0.815487748883922,0.897394366110022,0,0,0,0,0,0,0,0,0,0,0,0,0
274,039,1239816906.000000000000000,12838126.000000000000000,24350.000000000000000,330.000000000000000,1314.000000000000000,4476.000000000000000,2084.000000000000000,8181.000000000000000,14739.000000000000000,12202.000000000000000,7519.000000000000000,734.000000000000000,5070.000000000000000,21112.000000000000000,1782.000000000000000,79.000000000000000,1.000000000000000,363.000000000000000,917.000000000000000,23678.000000000000000,672.000000000000000,20929.000000000000000,1774.000000000000000,8916.000000000000000,23876.000000000000000,5070.000000000000000,10280.000000000000000,10280.000000000000000,8916.000000000000000,1364.000000000000000,2060.000000000000000,28,1.459920649980190,0.118136915018560,28039,0.636547778458133,0.654278880239507,0.691148793752998,0,252,16421,0,505,18639,0,579,21999,0,579,23771,1
275,041,1845983898.000000000000000,15430619.000000000000000,13530.000000000000000,138.000000000000000,586.000000000000000,1979.000000000000000,1086.000000000000000,3792.000000000000000,9010.000000000000000,7700.000000000000000,3638.000000000000000,409.000000000000000,2353.000000000000000,9848.000000000000000,3149.000000000000000,21.000000000000000,3.000000000000000,84.000000000000000,361.000000000000000,13359.000000000000000,171.000000000000000,9809.000000000000000,3143.000000000000000,4256.000000000000000,10804.000000000000000,2353.000000000000000,5104.000000000000000,5104.000000000000000,4256.000000000000000,848.000000000000000,1140.000000000000000,28,1.684469454420579,0.176185523389335,28041,0.544209000705870,0.739152612571724,0.862480369672468,0,0,0,0,0,0,0,0,0,0,0,0,0
276,043,1093291103.000000000000000,70659566.000000000000000,21629.000000000000000,277.000000000000000,1035.000000000000000,3670.000000000000000,1735.000000000000000,6667.000000000000000,13280.000000000000000,10772.000000000000000,7221.000000000000000,959.000000000000000,4671.000000000000000,11339.000000000000000,9409.000000000000000,90.000000000000000,2.000000000000000,96.000000000000000,652.000000000000000,21319.000000000000000,310.000000000000000,11258.000000000000000,9352.000000000000000,9030.000000000000000,21304.000000000000000,4671.000000000000000,10405.000000000000000,10405.000000000000000,9030.000000000000000,1375.000000000000000,2997.000000000000000,28,1.699330139932324,0.113283312343221,28043,0.561863560178761,0.782114122436835,0.716137556486117,0,0,0,0,0,0,0,0,0,0,0,0,0
277,045,1227561217.000000000000000,204095552.000000000000000,46053.000000000000000,450.000000000000000,1986.000000000000000,7423.000000000000000,3297.000000000000000,13148.000000000000000,29492.000000000000000,23340.000000000000000,15601.000000000000000,1900.000000000000000,9106.000000000000000,37847.000000000000000,3957.000000000000000,429.000000000000000,9.000000000000000,577.000000000000000,2941.000000000000000,44135.000000000000000,1918.000000000000000,37341.000000000000000,3911.000000000000000,19034.000000000000000,45826.000000000000000,9106.000000000000000,22340.000000000000000,22340.000000000000000,19034.000000000000000,3306.000000000000000,5583.000000000000000,28,1.776127012787228,0.134379287594730,28045,0.289839562135959,0.741531804518800,0.599277906973443,553,23128,8632,1821,30161,12806,1264,28728,15201,948,30692,15361,1
