GEOID,year,nInMigr,nOutMigr,netMigr
54077,2006,1060,869,191
54077,2007,1038,927,111
54077,2008,1054,1012,42
54077,2009,964,931,33
54077,2010,954,865,89
54079,1990,2972,2169,803
54079,1991,2935,2209,726
54079,1992,3194,2304,890
54079,1993,3151,2237,914
54079,1994,2994,2417,577
54079,1995,2899,2475,424
54079,1996,2845,2407,438
54079,1997,3004,2525,479
54079,1998,3134,2738,396
54079,1999,3026,2715,311
54079,2000,2714,2837,-123
54079,2001,3063,2773,290
54079,2002,2951,2535,416
54079,2003,2881,2477,404
54079,2004,3218,2760,458
54079,2005,3212,2888,324
54079,2006,3012,2602,410
54079,2007,3090,2709,381
54079,2008,2830,2636,194
54079,2009,2858,2470,388
54079,2010,2845,2560,285
54081,1990,2854,2686,168
54081,1991,2718,2534,184
54081,1992,2753,2242,511
54081,1993,2699,2476,223
54081,1994,3078,2561,517
54081,1995,3189,2604,585
54081,1996,3085,2803,282
54081,1997,3017,2769,248
54081,1998,2591,2795,-204
54081,1999,2503,2861,-358
54081,2000,2504,2814,-310
54081,2001,3047,2471,576
54081,2002,2550,2459,91
54081,2003,2328,2285,43
54081,2004,2529,2553,-24
54081,2005,2596,2597,-1
54081,2006,2548,2206,342
54081,2007,2563,2389,174
54081,2008,2583,2203,380
54081,2009,2379,2235,144
54081,2010,2556,2214,342
54083,1990,1007,816,191
54083,1991,907,891,16
54083,1992,947,812,135
54083,1993,879,902,-23
54083,1994,928,780,148
54083,1995,1032,902,130
54083,1996,856,992,-136
54083,1997,823,823,0
54083,1998,905,860,45
54083,1999,892,1031,-139
54083,2000,899,864,35
54083,2001,943,831,112
54083,2002,839,894,-55
54083,2003,969,739,230
54083,2004,864,776,88
54083,2005,866,886,-20
54083,2006,837,860,-23
54083,2007,964,979,-15
54083,2008,905,828,77
54083,2009,710,762,-52
54083,2010,833,800,33
54085,1990,357,395,-38
54085,1991,348,339,9
54085,1992,363,316,47
54085,1993,367,291,76
54085,1994,386,400,-14
54085,1995,434,393,41
54085,1996,460,407,53
54085,1997,536,367,169
54085,1998,500,382,118
54085,1999,483,449,34
54085,2000,406,379,27
54085,2001,444,412,32
54085,2002,428,346,82
54085,2003,406,434,-28
54085,2004,495,428,67
54085,2005,480,414,66
54085,2006,394,397,-3
54085,2007,383,384,-1
54085,2008,399,418,-19
54085,2009,367,356,11
54085,2010,318,391,-73
54087,1990,602,568,34
54087,1991,569,521,48
54087,1992,547,587,-40
54087,1993,516,444,72
54087,1994,614,488,126
54087,1995,516,472,44
54087,1996,549,541,8
54087,1997,580,579,1
54087,1998,575,484,91
54087,1999,657,548,109
54087,2000,608,570,38
54087,2001,555,622,-67
54087,2002,571,471,100
54087,2003,443,448,-5
54087,2004,563,453,110
54087,2005,572,463,109
54087,2006,471,587,-116
54087,2007,440,530,-90
54087,2008,550,492,58
54087,2009,535,508,27
54087,2010,489,533,-44
54089,1990,614,579,35
54089,1991,642,565,77
54089,1992,571,673,-102
54089,1993,526,567,-41
54089,1994,609,535,74
54089,1995,484,535,-51
54089,1996,490,489,1
54089,1997,563,451,112
54089,1998,496,479,17
54089,1999,431,547,-116
54089,2000,437,453,-16
54089,2001,407,487,-80
54089,2002,372,343,29
54089,2003,383,427,-44
54089,2004,408,409,-1
54089,2005,434,400,34
54089,2006,372,394,-22
54089,2007,400,481,-81
54089,2008,478,302,176
54089,2009,398,341,57
54089,2010,367,383,-16
54091,1990,497,464,33
54091,1991,473,458,15
54091,1992,518,472,46
54091,1993,522,508,14
54091,1994,572,484,88
54091,1995,442,444,-2
54091,1996,424,403,21
54091,1997,417,381,36
54091,1998,479,445,34
54091,1999,459,398,61
54091,2000,467,437,30
54091,2001,478,482,-4
54091,2002,483,462,21
54091,2003,491,466,25
54091,2004,640,576,64
54091,2005,690,531,159
54091,2006,614,615,-1
54091,2007,709,613,96
54091,2008,649,615,34
54091,2009,634,571,63
54091,2010,588,572,16
54093,1990,269,266,3
54093,1991,278,215,63
54093,1992,266,296,-30
54093,1993,280,254,26
54093,1994,217,262,-45
54093,1995,243,276,-33
54093,1996,234,261,-27
54093,1997,226,318,-92
54093,1998,227,274,-47
54093,1999,208,238,-30
54093,2000,230,285,-55
54093,2001,312,250,62
54093,2002,233,260,-27
54093,2003,191,256,-65
54093,2004,228,270,-42
54093,2005,258,285,-27
54093,2006,239,230,9
54093,2007,259,228,31
54093,2008,249,248,1
54093,2009,208,229,-21
54093,2010,233,241,-8
54095,1990,342,313,29
54095,1991,396,372,24
54095,1992,348,375,-27
54095,1993,381,339,42
54095,1994,406,367,39
54095,1995,398,414,-16
54095,1996,386,418,-32
54095,1997,386,514,-128
54095,1998,410,434,-24
54095,1999,372,364,8
54095,2000,332,358,-26
54095,2001,366,425,-59
54095,2002,358,309,49
54095,2003,305,320,-15
54095,2004,365,375,-10
54095,2005,366,364,2
54095,2006,353,401,-48
54095,2007,389,402,-13
54095,2008,307,372,-65
54095,2009,334,349,-15
54095,2010,303,297,6
54097,1990,759,733,26
54097,1991,701,748,-47
54097,1992,906,626,280
54097,1993,769,704,65
54097,1994,838,789,49
54097,1995,781,806,-25
54097,1996,782,654,128
54097,1997,667,801,-134
54097,1998,763,760,3
54097,1999,745,732,13
54097,2000,686,698,-12
54097,2001,699,702,-3
54097,2002,882,696,186
54097,2003,767,645,122
54097,2004,685,775,-90
54097,2005,898,811,87
54097,2006,777,755,22
54097,2007,789,710,79
54097,2008,884,744,140
54097,2009,702,706,-4
54097,2010,750,716,34
54099,1990,1822,1728,94
54099,1991,1742,1753,-11
54099,1992,1891,1681,210
54099,1993,1607,1698,-91
54099,1994,1746,1699,47
54099,1995,1410,1506,-96
54099,1996,1309,1430,-121
54099,1997,1262,1350,-88
54099,1998,1350,1450,-100
54099,1999,1387,1368,19
54099,2000,1360,1458,-98
54099,2001,1316,1504,-188
54099,2002,1504,1432,72
54099,2003,1477,1387,90
54099,2004,1425,1545,-120
54099,2005,1375,1495,-120
54099,2006,1386,1377,9
54099,2007,1462,1375,87
54099,2008,1337,1397,-60
54099,2009,1273,1296,-23
54099,2010,1216,1351,-135
54101,1990,243,352,-109
54101,1991,0,305,-305
54101,1992,298,220,78
54101,1993,216,303,-87
54101,1994,279,249,30
54101,1995,263,258,5
54101,1996,248,275,-27
54101,1997,290,325,-35
54101,1998,204,332,-128
54101,1999,222,246,-24
54101,2000,260,255,5
54101,2001,341,266,75
54101,2002,284,229,55
54101,2003,292,214,78
54101,2004,226,246,-20
54101,2005,264,252,12
54101,2006,212,236,-24
54101,2007,272,274,-2
54101,2008,282,244,38
54101,2009,279,240,39
54101,2010,233,240,-7
54103,1990,747,835,-88
54103,1991,673,763,-90
54103,1992,638,641,-3
54103,1993,651,715,-64
54103,1994,637,672,-35
54103,1995,593,711,-118
54103,1996,539,637,-98
54103,1997,544,721,-177
54103,1998,586,674,-88
54103,1999,533,616,-83
54103,2000,432,687,-255
54103,2001,565,589,-24
54103,2002,561,639,-78
54103,2003,526,564,-38
54103,2004,582,588,-6
54103,2005,539,735,-196
54103,2006,522,629,-107
54103,2007,642,644,-2
54103,2008,569,547,22
54103,2009,576,530,46
54103,2010,488,588,-100
54105,1990,282,239,43
54105,1991,278,225,53
54105,1992,274,179,95
54105,1993,317,235,82
54105,1994,261,221,40
54105,1995,368,311,57
54105,1996,424,362,62
54105,1997,435,389,46
54105,1998,404,355,49
54105,1999,364,373,-9
54105,2000,396,350,46
54105,2001,391,434,-43
54105,2002,365,386,-21
54105,2003,391,329,62
54105,2004,293,256,37
54105,2005,265,202,63
54105,2006,254,235,19
54105,2007,205,229,-24
54105,2008,241,261,-20
54105,2009,219,184,35
54105,2010,240,198,42
54107,1990,3107,3204,-97
54107,1991,3026,2857,169
54107,1992,3242,3135,107
54107,1993,3074,3017,57
54107,1994,3079,3000,79
54107,1995,2804,3127,-323
54107,1996,3030,3459,-429
54107,1997,2990,3292,-302
54107,1998,2941,3265,-324
54107,1999,3083,3357,-274
54107,2000,2894,3056,-162
54107,2001,2826,2982,-156
54107,2002,2718,3027,-309
54107,2003,2622,2932,-310
54107,2004,2771,2879,-108
54107,2005,2698,3006,-308
54107,2006,2584,2652,-68
54107,2007,2752,2619,133
54107,2008,2818,2640,178
54107,2009,2478,2284,194
54107,2010,2424,2418,6
54109,1990,795,864,-69
54109,1991,742,683,59
54109,1992,553,807,-254
54109,1993,611,769,-158
54109,1994,591,782,-191
54109,1995,566,674,-108
54109,1996,567,735,-168
54109,1997,560,748,-188
54109,1998,529,745,-216
54109,1999,563,806,-243
54109,2000,517,748,-231
54109,2001,634,812,-178
54109,2002,571,623,-52
54109,2003,486,655,-169
54109,2004,580,574,6
54109,2005,587,679,-92
54109,2006,525,606,-81
54109,2007,589,624,-35
54109,2008,636,611,25
54109,2009,517,516,1
54109,2010,445,531,-86
55001,1990,851,577,274
55001,1991,816,594,222
55001,1992,889,720,169
55001,1993,879,672,207
55001,1994,1004,629,375
55001,1995,1198,853,345
55001,1996,1322,908,414
55001,1997,1256,914,342
55001,1998,1551,1153,398
55001,1999,1612,1152,460
55001,2000,1680,1293,387
55001,2001,1637,1205,432
55001,2002,1525,1231,294
55001,2003,1449,1232,217
55001,2004,1167,920,247
55001,2005,1095,972,123
55001,2006,1248,1011,237
55001,2007,940,1007,-67
55001,2008,942,976,-34
55001,2009,928,769,159
55001,2010,866,835,31
55003,1990,662,688,-26
55003,1991,735,607,128
55003,1992,816,649,167
55003,1993,642,720,-78
55003,1994,764,750,14
55003,1995,742,728,14
55003,1996,707,787,-80
55003,1997,649,765,-116
55003,1998,719,824,-105
55003,1999,737,875,-138
55003,2000,781,845,-64
55003,2001,812,760,52
55003,2002,654,728,-74
55003,2003,646,701,-55
55003,2004,687,782,-95
55003,2005,671,727,-56
55003,2006,546,666,-120
55003,2007,602,662,-60
55003,2008,689,678,11
55003,2009,631,552,79
55003,2010,567,634,-67
55005,1990,1687,1531,156
55005,1991,1754,1407,347
55005,1992,2006,1586,420
55005,1993,1840,1689,151
55005,1994,1946,1611,335
55005,1995,1947,1723,224
55005,1996,2069,1797,272
55005,1997,1971,1820,151
55005,1998,2106,1897,209
55005,1999,2013,1765,248
55005,2000,2034,1888,146
55005,2001,2154,1964,190
55005,2002,1854,1832,22
55005,2003,1960,1992,-32
55005,2004,1785,1796,-11
55005,2005,1880,1845,35
55005,2006,1714,1994,-280
55005,2007,1799,1818,-19
55005,2008,1609,1831,-222
55005,2009,1508,1597,-89
55005,2010,1736,1718,18
55007,1990,750,630,120
55007,1991,738,661,77
55007,1992,865,595,270
55007,1993,871,648,223
55007,1994,825,666,159
55007,1995,656,567,89
55007,1996,651,548,103
55007,1997,638,619,19
55007,1998,683,547,136
55007,1999,691,577,114
55007,2000,772,646,126
55007,2001,735,667,68
55007,2002,642,594,48
55007,2003,683,605,78
55007,2004,667,614,53
55007,2005,642,605,37
55007,2006,710,580,130
55007,2007,594,582,12
55007,2008,574,612,-38
55007,2009,610,561,49
55007,2010,627,494,133
55009,1990,7726,6631,1095
55009,1991,7490,6551,939
55009,1992,8113,6845,1268
55009,1993,8026,7167,859
55009,1994,8143,7184,959
55009,1995,7880,7467,413
55009,1996,8253,8117,136
55009,1997,7912,8431,-519
55009,1998,8797,8671,126
55009,1999,8551,8382,169
55009,2000,8395,8419,-24
55009,2001,8729,8238,491
55009,2002,8248,8285,-37
55009,2003,8488,8069,419
55009,2004,8332,8538,-206
55009,2005,8458,9036,-578
55009,2006,8378,8424,-46
55009,2007,8289,8749,-460
55009,2008,8426,8101,325
55009,2009,7584,7671,-87
55009,2010,8133,7934,199
55011,1990,582,617,-35
55011,1991,677,549,128
55011,1992,674,607,67
55011,1993,645,549,96
55011,1994,656,586,70
55011,1995,785,641,144
55011,1996,699,673,26
55011,1997,703,715,-12
55011,1998,757,758,-1
55011,1999,844,723,121
55011,2000,672,695,-23
55011,2001,676,730,-54
55011,2002,716,673,43
55011,2003,654,711,-57
55011,2004,669,547,122
55011,2005,571,638,-67
55011,2006,585,587,-2
55011,2007,538,635,-97
55011,2008,476,587,-111
55011,2009,477,505,-28
55011,2010,480,492,-12
55013,1990,605,531,74
55013,1991,680,543,137
55013,1992,721,440,281
55013,1993,661,475,186
55013,1994,768,519,249
55013,1995,870,590,280
55013,1996,840,690,150
55013,1997,873,709,164
55013,1998,921,608,313
55013,1999,1013,706,307
55013,2000,1019,717,302
55013,2001,929,712,217
55013,2002,952,667,285
55013,2003,939,666,273
55013,2004,817,714,103
55013,2005,745,727,18
55013,2006,732,605,127
55013,2007,628,628,0
55013,2008,649,605,44
55013,2009,625,603,22
55013,2010,588,533,55
55015,1990,1797,1569,228
55015,1991,1892,1676,216
55015,1992,1913,1780,133
55015,1993,2219,2023,196
55015,1994,1858,1805,53
55015,1995,2612,2190,422
55015,1996,2494,2198,296
55015,1997,2518,2236,282
55015,1998,3191,2633,558
55015,1999,2831,2723,108
55015,2000,3472,2933,539
55015,2001,3717,2891,826
55015,2002,4196,3476,720
55015,2003,3699,3489,210
55015,2004,2560,2525,35
55015,2005,2475,2549,-74
55015,2006,2377,2512,-135
55015,2007,2620,2386,234
55015,2008,2354,2489,-135
55015,2009,2520,2522,-2
55015,2010,2444,2099,345
55017,1990,2069,1835,234
55017,1991,2180,2052,128
55017,1992,2139,1949,190
55017,1993,2256,2129,127
55017,1994,2206,2169,37
55017,1995,2245,2143,102
55017,1996,2415,2282,133
55017,1997,2496,2311,185
55017,1998,2418,2346,72
55017,1999,2680,2258,422
55017,2000,2666,2328,338
55017,2001,2581,2338,243
55017,2002,2831,2406,425
55017,2003,2901,2528,373
55017,2004,2747,2375,372
55017,2005,2763,2460,303
55017,2006,2636,2482,154
55017,2007,2769,2637,132
55017,2008,2607,2439,168
55017,2009,2503,2308,195
55017,2010,2527,2436,91
55019,1990,1376,1186,190
55019,1991,1392,1289,103
55019,1992,1317,1218,99
55019,1993,1453,1363,90
55019,1994,1447,1374,73
55019,1995,1336,1211,125
55019,1996,1366,1347,19
55019,1997,1357,1402,-45
55019,1998,1367,1262,105
55019,1999,1440,1407,33
55019,2000,1455,1478,-23
55019,2001,1386,1565,-179
55019,2002,1257,1309,-52
55019,2003,1256,1364,-108
55019,2004,1181,1373,-192
55019,2005,1156,1407,-251
55019,2006,1142,1325,-183
55019,2007,1262,1342,-80
55019,2008,1236,1408,-172
55019,2009,1090,1200,-110
55019,2010,1171,1316,-145
55021,1990,2998,2386,612
55021,1991,3126,2499,627
55021,1992,3355,2472,883
55021,1993,3413,2488,925
55021,1994,3260,2802,458
55021,1995,3124,2652,472
55021,1996,3167,2883,284
55021,1997,3217,2719,498
55021,1998,3292,2834,458
55021,1999,3171,2689,482
55021,2000,3195,2760,435
55021,2001,3124,2956,168
55021,2002,3252,2777,475
55021,2003,3435,2900,535
55021,2004,3240,2964,276
55021,2005,3410,3167,243
55021,2006,3214,2943,271
55021,2007,3011,3041,-30
55021,2008,2765,2913,-148
55021,2009,2953,2836,117
55021,2010,2677,2765,-88
55023,1990,697,651,46
55023,1991,684,693,-9
55023,1992,804,668,136
55023,1993,727,744,-17
55023,1994,928,676,252
55023,1995,766,814,-48
55023,1996,810,808,2
55023,1997,911,858,53
55023,1998,849,966,-117
55023,1999,877,863,14
55023,2000,855,1027,-172
55023,2001,865,916,-51
55023,2002,781,830,-49
55023,2003,717,737,-20
55023,2004,640,712,-72
55023,2005,736,671,65
55023,2006,640,719,-79
55023,2007,717,734,-17
55023,2008,645,660,-15
55023,2009,536,620,-84
55023,2010,664,579,85
55025,1990,17270,15148,2122
55025,1991,17082,15304,1778
55025,1992,18257,15730,2527
55025,1993,16846,16406,440
55025,1994,16970,17395,-425
55025,1995,16535,17254,-719
55025,1996,17772,17896,-124
55025,1997,17722,18315,-593
55025,1998,18947,18337,610
55025,1999,19342,17393,1949
55025,2000,20088,18226,1862
55025,2001,20603,17864,2739
55025,2002,19312,17839,1473
55025,2003,19424,18184,1240
55025,2004,19748,19070,678
55025,2005,20244,19696,548
55025,2006,20139,19107,1032
55025,2007,20569,20137,432
55025,2008,20003,18779,1224
55025,2009,17210,18438,-1228
55025,2010,18934,18137,797
55027,1990,3407,2922,485
55027,1991,3395,2948,447
55027,1992,3633,3277,356
55027,1993,3874,3519,355
55027,1994,3845,3505,340
55027,1995,4505,3204,1301
55027,1996,4630,3663,967
55027,1997,4375,3758,617
55027,1998,4544,4040,504
55027,1999,4257,3982,275
55027,2000,4300,4085,215
55027,2001,4342,4057,285
55027,2002,4199,4078,121
55027,2003,4433,3982,451
55027,2004,4022,4102,-80
55027,2005,4528,3824,704
55027,2006,4050,4221,-171
55027,2007,4006,3983,23
55027,2008,3531,3986,-455
55027,2009,3374,3418,-44
55027,2010,3513,3463,50
55029,1990,971,1008,-37
55029,1991,1098,940,158
55029,1992,1104,900,204
55029,1993,1091,954,137
55029,1994,1309,939,370
55029,1995,1125,842,283
55029,1996,1085,954,131
55029,1997,1149,976,173
55029,1998,1106,1023,83
55029,1999,1311,933,378
55029,2000,1223,968,255
55029,2001,1213,1111,102
55029,2002,1201,1008,193
55029,2003,1123,1074,49
55029,2004,1114,1036,78
55029,2005,1110,1033,77
55029,2006,1025,1101,-76
55029,2007,1029,885,144
55029,2008,964,976,-12
55029,2009,920,942,-22
55029,2010,955,813,142
55031,1990,1627,1388,239
55031,1991,1563,1288,275
55031,1992,1713,1398,315
55031,1993,1384,1554,-170
55031,1994,1498,1570,-72
55031,1995,1442,1353,89
55031,1996,1577,1436,141
55031,1997,1590,1618,-28
55031,1998,1451,1635,-184
55031,1999,1813,1499,314
55031,2000,1678,1559,119
55031,2001,1710,1673,37
55031,2002,1766,1556,210
55031,2003,1617,1575,42
55031,2004,1643,1591,52
55031,2005,1572,1707,-135
55031,2006,1494,1601,-107
55031,2007,1599,1622,-23
55031,2008,1532,1478,54
55031,2009,1406,1369,37
55031,2010,1331,1483,-152
55033,1990,1729,1681,48
55033,1991,1800,1580,220
55033,1992,2090,1506,584
55033,1993,1931,1730,201
55033,1994,1963,1692,271
55033,1995,2036,1834,202
55033,1996,1988,1968,20
55033,1997,2083,2039,44
55033,1998,1999,2085,-86
55033,1999,2233,2063,170
55033,2000,2314,2091,223
55033,2001,2176,2085,91
55033,2002,2114,1987,127
55033,2003,2125,1979,146
55033,2004,2012,1979,33
55033,2005,2134,2012,122
55033,2006,1898,1968,-70
55033,2007,2014,2056,-42
55033,2008,1764,1932,-168
55033,2009,1763,1745,18
55033,2010,1695,1902,-207
55035,1990,4122,3909,213
55035,1991,4309,4244,65
55035,1992,4268,4330,-62
55035,1993,4295,4390,-95
55035,1994,4186,4245,-59
55035,1995,4239,4035,204
55035,1996,4420,4416,4
55035,1997,4292,4512,-220
55035,1998,4610,4500,110
55035,1999,4503,4505,-2
55035,2000,4617,4619,-2
55035,2001,4601,4621,-20
55035,2002,4239,4552,-313
55035,2003,4264,4536,-272
55035,2004,4357,4748,-391
55035,2005,4759,4678,81
55035,2006,4673,4450,223
55035,2007,4662,4742,-80
55035,2008,4633,4570,63
55035,2009,4190,4404,-214
55035,2010,4341,4335,6
55037,1990,320,220,100
55037,1991,313,189,124
55037,1992,352,223,129
55037,1993,254,220,34
55037,1994,282,206,76
55037,1995,243,243,0
55037,1996,231,227,4
55037,1997,244,250,-6
55037,1998,262,276,-14
55037,1999,296,223,73
55037,2000,233,235,-2
55037,2001,272,246,26
55037,2002,218,260,-42
55037,2003,246,246,0
55037,2004,240,246,-6
55037,2005,249,226,23
55037,2006,238,266,-28
55037,2007,215,284,-69
55037,2008,186,197,-11
55037,2009,152,196,-44
55037,2010,240,198,42
55039,1990,3337,3165,172
55039,1991,3395,3047,348
55039,1992,3534,3075,459
55039,1993,3501,3208,293
55039,1994,3724,3504,220
55039,1995,3820,3419,401
55039,1996,3478,3715,-237
55039,1997,3686,3860,-174
55039,1998,3563,3617,-54
55039,1999,3560,3679,-119
55039,2000,3557,3677,-120
55039,2001,3381,3630,-249
55039,2002,3499,3583,-84
55039,2003,3463,3484,-21
55039,2004,3448,3328,120
55039,2005,3690,3626,64
55039,2006,3505,3432,73
55039,2007,3500,3602,-102
55039,2008,3258,3568,-310
55039,2009,3010,3260,-250
55039,2010,3155,3294,-139
55041,1990,400,306,94
55041,1991,395,326,69
55041,1992,470,265,205
55041,1993,420,322,98
55041,1994,422,386,36
55041,1995,462,307,155
55041,1996,385,398,-13
55041,1997,421,343,78
55041,1998,390,416,-26
55041,1999,414,369,45
55041,2000,371,384,-13
55041,2001,340,300,40
55041,2002,384,322,62
55041,2003,371,318,53
55041,2004,334,381,-47
55041,2005,382,356,26
55041,2006,317,332,-15
55041,2007,350,311,39
55041,2008,304,373,-69
55041,2009,290,264,26
55041,2010,286,303,-17
55043,1990,1779,2056,-277
55043,1991,1936,1908,28
55043,1992,1906,1885,21
55043,1993,1998,2043,-45
55043,1994,1796,2076,-280
55043,1995,1861,1855,6
55043,1996,1711,1961,-250
55043,1997,1859,2001,-142
55043,1998,1930,1983,-53
55043,1999,1910,2260,-350
55043,2000,1849,2127,-278
55043,2001,1741,1981,-240
55043,2002,1699,1877,-178
55043,2003,1764,1821,-57
55043,2004,1704,1908,-204
55043,2005,1755,1917,-162
55043,2006,1620,1761,-141
55043,2007,1759,1835,-76
55043,2008,1668,1914,-246
55043,2009,1591,1598,-7
55043,2010,1595,1687,-92
55045,1990,1506,1312,194
55045,1991,1639,1410,229
55045,1992,1526,1378,148
55045,1993,1593,1464,129
55045,1994,1715,1410,305
55045,1995,1486,1324,162
55045,1996,1707,1380,327
55045,1997,1600,1421,179
55045,1998,1597,1384,213
55045,1999,1553,1376,177
55045,2000,1540,1464,76
55045,2001,1652,1540,112
55045,2002,1599,1497,102
55045,2003,1519,1280,239
55045,2004,1729,1471,258
55045,2005,1949,1509,440
55045,2006,1737,1541,196
55045,2007,1556,1392,164
55045,2008,1524,1526,-2
55045,2009,1425,1383,42
55045,2010,1277,1651,-374
55047,1990,938,805,133
55047,1991,912,847,65
55047,1992,1008,863,145
55047,1993,1027,844,183
55047,1994,999,882,117
55047,1995,1013,973,40
55047,1996,988,959,29
55047,1997,1109,991,118
55047,1998,1012,947,65
55047,1999,1046,1024,22
55047,2000,1051,945,106
55047,2001,1054,1024,30
55047,2002,945,1032,-87
55047,2003,933,947,-14
