origin,year,nMigr
28033,1996,5056
28033,1997,5148
28033,1998,5520
28033,1999,6367
28033,2000,6568
28033,2001,6482
28033,2002,6627
28033,2003,6968
28033,2004,7470
28033,2005,7671
28033,2006,8549
28033,2007,8465
28033,2008,9200
28033,2009,9339
28033,2010,8698
28033,2011,3246
28033,2012,3326
28033,2013,2817
28033,2014,2320
28033,2015,2800
28033,2016,3339
28033,2017,3029
28033,2018,2929
28033,2019,3160
28033,2020,3301
28033,2021,3497
28035,1990,4123
28035,1991,4113
28035,1992,4293
28035,1993,4163
28035,1994,4366
28035,1995,4776
28035,1996,4974
28035,1997,5088
28035,1998,5436
28035,1999,5294
28035,2000,5552
28035,2001,5284
28035,2002,4933
28035,2003,5359
28035,2004,4548
28035,2005,4831
28035,2006,4735
28035,2007,5117
28035,2008,4898
28035,2009,5073
28035,2010,4939
28035,2011,2291
28035,2012,2214
28035,2013,1878
28035,2014,1439
28035,2015,1797
28035,2016,2215
28035,2017,1775
28035,2018,1623
28035,2019,1616
28035,2020,1700
28035,2021,1501
28037,1990,440
28037,1991,330
28037,1992,311
28037,1993,312
28037,1994,446
28037,1995,269
28037,1996,287
28037,1997,328
28037,1998,306
28037,1999,254
28037,2000,331
28037,2001,300
28037,2002,294
28037,2003,284
28037,2004,339
28037,2005,431
28037,2006,395
28037,2007,446
28037,2008,335
28037,2009,331
28037,2010,383
28037,2011,81
28037,2012,88
28037,2013,27
28037,2014,30
28037,2015,26
28037,2016,35
28037,2017,52
28037,2018,21
28037,2019,44
28037,2020,38
28037,2021,25
28039,1990,772
28039,1991,818
28039,1992,798
28039,1993,860
28039,1994,962
28039,1995,809
28039,1996,737
28039,1997,727
28039,1998,768
28039,1999,901
28039,2000,899
28039,2001,977
28039,2002,838
28039,2003,954
28039,2004,691
28039,2005,751
28039,2006,740
28039,2007,774
28039,2008,904
28039,2009,765
28039,2010,794
28039,2011,311
28039,2012,229
28039,2013,229
28039,2014,185
28039,2015,204
28039,2016,232
28039,2017,231
28039,2018,228
28039,2019,260
28039,2020,260
28039,2021,245
28041,1990,356
28041,1991,385
28041,1992,408
28041,1993,490
28041,1994,396
28041,1995,425
28041,1996,470
28041,1997,578
28041,1998,483
28041,1999,445
28041,2000,436
28041,2001,443
28041,2002,389
28041,2003,493
28041,2004,397
28041,2005,446
28041,2006,364
28041,2007,406
28041,2008,464
28041,2009,481
28041,2010,460
28041,2011,168
28041,2012,206
28041,2013,91
28041,2014,75
28041,2015,91
28041,2016,135
28041,2017,110
28041,2018,84
28041,2019,123
28041,2020,108
28041,2021,73
28043,1990,1036
28043,1991,1013
28043,1992,1041
28043,1993,972
28043,1994,1053
28043,1995,1084
28043,1996,1156
28043,1997,1168
28043,1998,1144
28043,1999,1194
28043,2000,1167
28043,2001,1002
28043,2002,1148
28043,2003,1077
28043,2004,1031
28043,2005,999
28043,2006,1028
28043,2007,1154
28043,2008,1075
28043,2009,907
28043,2010,1024
28043,2011,288
28043,2012,280
28043,2013,229
28043,2014,148
28043,2015,208
28043,2016,189
28043,2017,219
28043,2018,143
28043,2019,232
28043,2020,234
28043,2021,154
28045,1990,1660
28045,1991,1426
28045,1992,1279
28045,1993,1388
28045,1994,1527
28045,1995,1924
28045,1996,2120
28045,1997,2143
28045,1998,2179
28045,1999,2279
28045,2000,2374
28045,2001,2371
28045,2002,2344
28045,2003,2337
28045,2004,2308
28045,2005,6214
28045,2006,2237
28045,2007,2034
28045,2008,2074
28045,2009,1958
28045,2010,2043
28045,2011,673
28045,2012,709
28045,2013,645
28045,2014,452
28045,2015,695
28045,2016,764
28045,2017,618
28045,2018,601
28045,2019,629
28045,2020,692
28045,2021,696
28047,1990,12214
28047,1991,11260
28047,1992,12415
28047,1993,12503
28047,1994,14799
28047,1995,13074
28047,1996,13282
28047,1997,13284
28047,1998,13568
28047,1999,13735
28047,2000,13744
28047,2001,13428
28047,2002,13646
28047,2003,12584
28047,2004,13003
28047,2005,25893
28047,2006,11547
28047,2007,11377
28047,2008,11764
28047,2009,12089
28047,2010,12307
28047,2011,4218
28047,2012,4306
28047,2013,3412
28047,2014,2631
28047,2015,3387
28047,2016,4196
28047,2017,3359
28047,2018,3124
28047,2019,3372
28047,2020,3579
28047,2021,3307
28049,1990,12338
28049,1991,12499
28049,1992,13469
28049,1993,13076
28049,1994,13318
28049,1995,11932
28049,1996,12888
28049,1997,12125
28049,1998,12170
28049,1999,11796
28049,2000,11421
28049,2001,11284
28049,2002,10966
28049,2003,11088
28049,2004,12098
28049,2005,12013
28049,2006,12839
28049,2007,12442
28049,2008,11259
28049,2009,10555
28049,2010,11364
28049,2011,5942
28049,2012,5631
28049,2013,4509
28049,2014,3545
28049,2015,4246
28049,2016,5399
28049,2017,4234
28049,2018,4060
28049,2019,4314
28049,2020,4420
28049,2021,4078
28051,1990,873
28051,1991,1035
28051,1992,1114
28051,1993,1018
28051,1994,790
28051,1995,796
28051,1996,798
28051,1997,785
28051,1998,818
28051,1999,819
28051,2000,934
28051,2001,847
28051,2002,863
28051,2003,782
28051,2004,904
28051,2005,853
28051,2006,997
28051,2007,857
28051,2008,877
28051,2009,842
28051,2010,942
28051,2011,289
28051,2012,219
28051,2013,209
28051,2014,207
28051,2015,176
28051,2016,196
28051,2017,116
28051,2018,125
28051,2019,170
28051,2020,158
28051,2021,115
28053,1990,607
28053,1991,596
28053,1992,608
28053,1993,621
28053,1994,633
28053,1995,510
28053,1996,580
28053,1997,488
28053,1998,534
28053,1999,602
28053,2000,606
28053,2001,613
28053,2002,485
28053,2003,473
28053,2004,491
28053,2005,403
28053,2006,500
28053,2007,394
28053,2008,461
28053,2009,420
28053,2010,438
28053,2011,140
28053,2012,116
28053,2015,20
28053,2016,43
28053,2020,23
28055,1990,126
28055,1991,162
28055,1992,189
28055,1993,166
28055,1994,141
28055,1995,98
28055,1996,95
28055,1997,134
28055,1998,99
28055,1999,129
28055,2000,101
28055,2001,131
28055,2002,122
28055,2003,92
28055,2004,59
28055,2005,114
28055,2006,68
28055,2007,87
28055,2008,97
28055,2009,74
28055,2010,65
28057,1990,845
28057,1991,785
28057,1992,752
28057,1993,718
28057,1994,849
28057,1995,1252
28057,1996,1403
28057,1997,1413
28057,1998,1251
28057,1999,1225
28057,2000,1168
28057,2001,1188
28057,2002,1215
28057,2003,1417
28057,2004,1153
28057,2005,1255
28057,2006,1200
28057,2007,1078
28057,2008,1183
28057,2009,1064
28057,2010,1097
28057,2011,377
28057,2012,363
28057,2013,330
28057,2014,285
28057,2015,338
28057,2016,417
28057,2017,365
28057,2018,346
28057,2019,372
28057,2020,358
28057,2021,350
28059,1990,6243
28059,1991,5456
28059,1992,6437
28059,1993,6636
28059,1994,6970
28059,1995,6728
28059,1996,7401
28059,1997,6695
28059,1998,6746
28059,1999,6738
28059,2000,7157
28059,2001,7655
28059,2002,7202
28059,2003,7037
28059,2004,7495
28059,2005,11815
28059,2006,6862
28059,2007,7383
28059,2008,7193
28059,2009,7865
28059,2010,7312
28059,2011,2718
28059,2012,2267
28059,2013,1988
28059,2014,1765
28059,2015,1909
28059,2016,2251
28059,2017,1761
28059,2018,1762
28059,2019,1937
28059,2020,2063
28059,2021,1943
28061,1990,823
28061,1991,808
28061,1992,857
28061,1993,769
28061,1994,757
28061,1995,692
28061,1996,781
28061,1997,747
28061,1998,800
28061,1999,807
28061,2000,685
28061,2001,771
28061,2002,826
28061,2003,842
28061,2004,877
28061,2005,831
28061,2006,866
28061,2007,926
28061,2008,922
28061,2009,963
28061,2010,813
28061,2011,362
28061,2012,289
28061,2013,247
28061,2014,198
28061,2015,205
28061,2016,221
28061,2017,198
28061,2018,194
28061,2019,176
28061,2020,144
28061,2021,161
28063,1990,412
28063,1991,362
28063,1992,340
28063,1993,341
28063,1994,306
28063,1995,255
28063,1996,235
28063,1997,319
28063,1998,334
28063,1999,282
28063,2000,300
28063,2001,221
28063,2002,334
28063,2003,240
28063,2004,318
28063,2005,322
28063,2006,269
28063,2007,350
28063,2008,330
28063,2009,370
28063,2010,387
28063,2011,123
28063,2012,94
28063,2013,48
28063,2014,51
28063,2015,39
28063,2016,34
28063,2017,33
28063,2018,24
28063,2019,37
28063,2020,35
28063,2021,40
28065,1990,649
28065,1991,609
28065,1992,604
28065,1993,554
28065,1994,574
28065,1995,568
28065,1996,526
28065,1997,617
28065,1998,629
28065,1999,815
28065,2000,618
28065,2001,580
28065,2002,624
28065,2003,641
28065,2004,566
28065,2005,522
28065,2006,580
28065,2007,657
28065,2008,576
28065,2009,657
28065,2010,612
28065,2011,227
28065,2012,234
28065,2013,141
28065,2014,124
28065,2015,134
28065,2016,193
28065,2017,92
28065,2018,107
28065,2019,114
28065,2020,91
28065,2021,125
28067,1990,2430
28067,1991,2429
28067,1992,2302
28067,1993,2301
28067,1994,2331
28067,1995,1999
28067,1996,2213
28067,1997,2385
28067,1998,2741
28067,1999,2349
28067,2000,2383
28067,2001,2303
28067,2002,2243
28067,2003,2167
28067,2004,2158
28067,2005,2384
28067,2006,2315
28067,2007,2499
28067,2008,2660
28067,2009,2479
28067,2010,2657
28067,2011,890
28067,2012,975
28067,2013,841
28067,2014,586
28067,2015,746
28067,2016,877
28067,2017,556
28067,2018,572
28067,2019,735
28067,2020,744
28067,2021,578
28069,1990,385
28069,1991,479
28069,1992,426
28069,1993,468
28069,1994,372
28069,1995,585
28069,1996,572
28069,1997,461
28069,1998,560
28069,1999,516
28069,2000,528
28069,2001,494
28069,2002,539
28069,2003,541
28069,2004,405
28069,2005,383
28069,2006,345
28069,2007,404
28069,2008,364
28069,2009,371
28069,2010,406
28069,2011,75
28069,2012,117
28069,2013,93
28069,2014,105
28069,2015,95
28069,2016,88
28069,2017,88
28069,2018,67
28069,2019,85
28069,2020,101
28069,2021,72
28071,1990,1563
28071,1991,1674
28071,1992,1515
28071,1993,1681
28071,1994,1603
28071,1995,1997
28071,1996,2165
28071,1997,2144
28071,1998,2214
28071,1999,2195
28071,2000,2230
28071,2001,2176
28071,2002,2069
28071,2003,2136
28071,2004,2086
28071,2005,2178
28071,2006,2192
28071,2007,2319
28071,2008,2321
28071,2009,2157
28071,2010,2103
28071,2011,687
28071,2012,689
28071,2013,532
28071,2014,336
28071,2015,523
28071,2016,764
28071,2017,518
28071,2018,521
28071,2019,704
28071,2020,616
28071,2021,670
28073,1990,2153
28073,1991,2179
28073,1992,2175
28073,1993,1827
28073,1994,1922
28073,1995,1179
28073,1996,1285
28073,1997,1423
28073,1998,1583
28073,1999,1504
28073,2000,1517
28073,2001,1929
28073,2002,2032
28073,2003,1970
28073,2004,3012
28073,2005,3357
28073,2006,3151
28073,2007,3735
28073,2008,3847
28073,2009,3614
28073,2010,3798
28073,2011,1545
28073,2012,1705
28073,2013,1334
28073,2014,1057
28073,2015,1320
28073,2016,1709
28073,2017,1240
28073,2018,1266
28073,2019,1270
28073,2020,1307
28073,2021,1279
28075,1990,3821
28075,1991,3641
28075,1992,4036
28075,1993,3991
28075,1994,3846
28075,1995,4036
28075,1996,3943
28075,1997,3955
28075,1998,3808
28075,1999,3866
28075,2000,3718
28075,2001,3565
28075,2002,3616
28075,2003,3686
28075,2004,3507
28075,2005,3789
28075,2006,3268
28075,2007,3322
28075,2008,2979
28075,2009,3165
28075,2010,2919
28075,2011,867
28075,2012,861
28075,2013,692
28075,2014,442
28075,2015,673
28075,2016,882
28075,2017,557
28075,2018,586
28075,2019,519
28075,2020,641
28075,2021,517
28077,1990,568
28077,1991,660
28077,1992,630
28077,1993,632
28077,1994,658
28077,1995,617
28077,1996,754
28077,1997,652
28077,1998,700
28077,1999,669
28077,2000,656
28077,2001,653
28077,2002,597
28077,2003,655
28077,2004,623
28077,2005,660
28077,2006,639
28077,2007,618
28077,2008,536
28077,2009,540
28077,2010,616
28077,2011,294
28077,2012,153
28077,2013,100
28077,2014,48
28077,2015,73
28077,2016,96
28077,2017,92
28077,2018,29
28077,2019,64
28077,2020,55
28077,2021,49
28079,1990,926
28079,1991,831
28079,1992,823
28079,1993,822
28079,1994,837
28079,1995,847
28079,1996,896
28079,1997,858
28079,1998,834
28079,1999,954
28079,2000,895
28079,2001,861
28079,2002,844
28079,2003,858
28079,2004,886
28079,2005,884
28079,2006,862
28079,2007,1057
28079,2008,754
28079,2009,849
28079,2010,972
28079,2011,334
28079,2012,288
28079,2013,253
28079,2014,232
28079,2015,206
28079,2016,311
28079,2017,262
28079,2018,195
28079,2019,253
28079,2020,231
28079,2021,254
28081,1990,3050
28081,1991,3260
28081,1992,3283
28081,1993,3507
28081,1994,3442
28081,1995,3812
28081,1996,4004
28081,1997,3960
28081,1998,3868
28081,1999,4002
28081,2000,3746
28081,2001,3878
28081,2002,3510
28081,2003,3898
28081,2004,3650
28081,2005,3569
28081,2006,3766
28081,2007,3621
28081,2008,3788
28081,2009,3681
28081,2010,3446
28081,2011,1451
28081,2012,1460
28081,2013,1260
28081,2014,975
28081,2015,1184
28081,2016,1420
28081,2017,1157
28081,2018,1127
28081,2019,1179
28081,2020,1201
28081,2021,1196
28083,1990,1525
28083,1991,1626
28083,1992,1539
28083,1993,1612
28083,1994,1621
28083,1995,1615
28083,1996,1643
28083,1997,1682
28083,1998,1688
28083,1999,1699
28083,2000,1705
28083,2001,1661
28083,2002,1428
28083,2003,1505
28083,2004,1471
28083,2005,1438
28083,2006,1411
28083,2007,1397
28083,2008,1467
28083,2009,1306
28083,2010,1462
28083,2011,449
28083,2012,364
28083,2013,305
28083,2014,231
28083,2015,265
28083,2016,322
28083,2017,250
28083,2018,260
28083,2019,221
28083,2020,231
28083,2021,179
28085,1990,1183
28085,1991,1163
28085,1992,1302
28085,1993,1273
28085,1994,1290
28085,1995,1221
28085,1996,1218
28085,1997,1315
28085,1998,1335
28085,1999,1318
28085,2000,1264
28085,2001,1244
28085,2002,1297
28085,2003,1266
28085,2004,1190
28085,2005,1261
28085,2006,1412
28085,2007,1477
28085,2008,1248
28085,2009,1251
28085,2010,1212
28085,2011,303
28085,2012,372
28085,2013,267
28085,2014,211
28085,2015,236
28085,2016,340
28085,2017,248
28085,2018,234
28085,2019,239
28085,2020,277
28085,2021,260
28087,1990,3786
28087,1991,3527
28087,1992,3442
28087,1993,3277
28087,1994,3468
28087,1995,3432
28087,1996,3522
28087,1997,3659
28087,1998,3996
28087,1999,3717
28087,2000,3644
28087,2001,3513
28087,2002,3444
28087,2003,3367
28087,2004,3599
28087,2005,3443
28087,2006,3431
28087,2007,3538
28087,2008,3041
28087,2009,3034
28087,2010,3142
28087,2011,717
28087,2012,724
28087,2013,456
28087,2014,382
28087,2015,476
28087,2016,733
28087,2017,472
28087,2018,391
28087,2019,511
28087,2020,511
28087,2021,502
28089,1990,3988
28089,1991,3951
28089,1992,4350
28089,1993,5225
28089,1994,4668
28089,1995,4386
28089,1996,4400
28089,1997,4917
28089,1998,5105
28089,1999,5201
28089,2000,5134
28089,2001,5198
28089,2002,5126
28089,2003,5182
28089,2004,5314
28089,2005,5557
28089,2006,5774
28089,2007,5681
28089,2008,5667
28089,2009,5362
28089,2010,5529
28089,2011,2289
28089,2012,2252
28089,2013,1797
28089,2014,1401
28089,2015,1747
28089,2016,2394
28089,2017,1934
28089,2018,1768
28089,2019,1937
28089,2020,1892
28089,2021,1814
28091,1990,1022
28091,1991,919
28091,1992,905
28091,1993,879
28091,1994,808
28091,1995,971
28091,1996,854
28091,1997,962
28091,1998,977
28091,1999,1092
28091,2000,1051
28091,2001,1084
28091,2002,1095
28091,2003,965
28091,2004,906
28091,2005,991
28091,2006,956
28091,2007,1066
28091,2008,1069
28091,2009,956
28091,2010,1028
28091,2011,333
28091,2012,298
28091,2013,336
28091,2014,182
28091,2015,195
28091,2016,218
28091,2017,211
28091,2018,166
28091,2019,178
28091,2020,197
28091,2021,165
28093,1990,1484
28093,1991,1533
28093,1992,1597
28093,1993,1636
28093,1994,1653
28093,1995,1445
28093,1996,1560
28093,1997,1799
28093,1998,1602
28093,1999,1224
28093,2000,1365
28093,2001,1310
28093,2002,1192
28093,2003,1344
28093,2004,1819
28093,2005,1910
28093,2006,1746
28093,2007,1988
28093,2008,1958
28093,2009,2026
28093,2010,2033
28093,2011,779
28093,2012,712
28093,2013,718
28093,2014,526
28093,2015,617
28093,2016,715
28093,2017,611
28093,2018,647
28093,2019,665
28093,2020,627
28093,2021,583
28095,1990,1314
28095,1991,1350
28095,1992,1387
28095,1993,1349
28095,1994,1343
28095,1995,1592
28095,1996,1567
28095,1997,1621
28095,1998,1532
28095,1999,1644
28095,2000,1767
28095,2001,1701
28095,2002,1277
28095,2003,1283
28095,2004,1470
28095,2005,1389
28095,2006,1411
28095,2007,1340
28095,2008,1456
28095,2009,1416
28095,2010,1278
28095,2011,588
28095,2012,485
28095,2013,366
28095,2014,297
28095,2015,292
28095,2016,377
28095,2017,358
28095,2018,345
28095,2019,356
28095,2020,384
28095,2021,360
28097,1990,546
28097,1991,507
28097,1992,507
28097,1993,602
28097,1994,559
28097,1995,576
28097,1996,536
28097,1997,582
28097,1998,535
28097,1999,606
28097,2000,532
28097,2001,537
28097,2002,443
28097,2003,498
28097,2004,506
28097,2005,553
28097,2006,540
28097,2007,639
28097,2008,555
28097,2009,429
28097,2010,545
28097,2011,135
28097,2012,111
28097,2013,82
28097,2014,75
28097,2015,64
28097,2016,87
28097,2017,76
28097,2018,67
28097,2019,91
28097,2020,75
28097,2021,61
28099,1990,926
28099,1991,866
28099,1992,914
28099,1993,901
28099,1994,902
28099,1995,927
28099,1996,1081
28099,1997,953
28099,1998,1016
28099,1999,1106
28099,2000,1140
28099,2001,962
28099,2002,1004
28099,2003,1016
28099,2004,1051
28099,2005,1081
28099,2006,1070
28099,2007,1117
28099,2008,1142
28099,2009,1085
28099,2010,1032
28099,2011,398
28099,2012,296
28099,2013,211
28099,2014,190
28099,2015,225
28099,2016,267
28099,2017,266
28099,2018,201
28099,2019,254
28099,2020,259
28099,2021,225
28101,1990,877
28101,1991,894
28101,1992,768
28101,1993,815
28101,1994,982
28101,1995,839
28101,1996,1004
28101,1997,897
28101,1998,931
28101,1999,906
28101,2000,922
28101,2001,958
28101,2002,763
28101,2003,870
28101,2004,843
28101,2005,957
28101,2006,793
28101,2007,931
28101,2008,914
28101,2009,956
28101,2010,956
28101,2011,280
28101,2012,233
28101,2013,222
28101,2014,200
28101,2015,211
28101,2016,237
28101,2017,250
28101,2018,206
28101,2019,186
28101,2020,238
28101,2021,227
28103,1990,447
28103,1991,438
28103,1992,408
28103,1993,411
28103,1994,474
28103,1995,444
28103,1996,403
28103,1997,412
28103,1998,404
28103,1999,480
28103,2000,417
28103,2001,521
28103,2002,451
28103,2003,378
28103,2004,423
28103,2005,500
28103,2006,444
28103,2007,427
28103,2008,435
28103,2009,437
28103,2010,483
28103,2011,126
28103,2012,110
28103,2013,82
28103,2014,72
28103,2015,48
28103,2016,93
28103,2017,68
28103,2018,86
28103,2019,81
28103,2020,68
28103,2021,75
28105,1990,2133
28105,1991,2105
28105,1992,2116
28105,1993,1989
28105,1994,2256
28105,1995,1986
28105,1996,2151
28105,1997,2245
28105,1998,2128
28105,1999,2217
28105,2000,2448
28105,2001,2474
28105,2002,2407
28105,2003,2456
28105,2004,2363
28105,2005,2421
28105,2006,2387
28105,2007,2742
28105,2008,2596
28105,2009,2587
28105,2010,2399
28105,2011,716
28105,2012,835
28105,2013,568
28105,2014,419
28105,2015,593
28105,2016,858
28105,2017,583
28105,2018,525
28105,2019,677
28105,2020,591
28105,2021,726
28107,1990,1132
28107,1991,1231
28107,1992,1278
28107,1993,1095
28107,1994,1058
28107,1995,1160
28107,1996,1364
28107,1997,1235
28107,1998,1325
28107,1999,1465
28107,2000,1505
28107,2001,1498
28107,2002,1315
28107,2003,1335
28107,2004,1517
28107,2005,1499
28107,2006,1264
28107,2007,1547
28107,2008,1578
28107,2009,1468
28107,2010,1562
28107,2011,509
28107,2012,481
28107,2013,405
28107,2014,396
28107,2015,377
28107,2016,462
28107,2017,382
28107,2018,382
28107,2019,407
28107,2020,419
28107,2021,429
28109,1990,1715
28109,1991,1528
28109,1992,1461
28109,1993,1367
28109,1994,1472
28109,1995,1679
28109,1996,1634
28109,1997,1767
28109,1998,1779
28109,1999,1983
28109,2000,1825
28109,2001,1870
28109,2002,1847
28109,2003,1865
28109,2004,1850
28109,2005,2399
28109,2006,2534
28109,2007,2255
28109,2008,2280
28109,2009,2253
28109,2010,2228
28109,2011,749
28109,2012,749
28109,2013,519
28109,2014,483
28109,2015,521
28109,2016,650
28109,2017,635
28109,2018,540
28109,2019,538
28109,2020,646
28109,2021,530
28111,1990,404
28111,1991,479
28111,1992,469
28111,1993,405
28111,1994,443
28111,1995,454
28111,1996,534
28111,1997,683
28111,1998,512
28111,1999,506
28111,2000,551
28111,2001,567
28111,2002,553
28111,2003,516
28111,2004,597
28111,2005,557
28111,2006,484
28111,2007,660
28111,2008,664
28111,2009,567
28111,2010,581
28111,2011,309
28111,2012,204
28111,2013,137
28111,2014,100
28111,2015,137
28111,2016,166
28111,2017,157
28111,2018,77
28111,2019,133
28111,2020,107
